date,village,state,latitude,longitude,rainfall_mm,days_since_last_rain,turbidity_ntu,ph_level,dissolved_oxygen_mgL,bacterial_count_cfu,reported_symptom_cases,population_at_risk,outbreak_risk_probability,outbreak_next_7days
2026-06-07,Dimapur,Nagaland,25.9,93.72,23.71,0,6.83,6.32,5.55,114.0,1,2460,0.442,0
2026-06-08,Dimapur,Nagaland,25.9,93.72,5.82,0,4.69,6.55,7.24,98.2,1,1548,0.319,0
2026-06-09,Dimapur,Nagaland,25.9,93.72,16.36,0,7.05,7.48,9.13,132.9,4,1312,0.619,1
2026-06-10,Dimapur,Nagaland,25.9,93.72,48.52,0,9.03,6.67,6.13,154.2,2,1489,0.803,1
2026-06-11,Dimapur,Nagaland,25.9,93.72,41.87,0,9.18,6.33,5.09,158.6,1,774,0.802,1
2026-06-12,Dimapur,Nagaland,25.9,93.72,33.27,0,5.39,7.01,5.99,117.3,1,2426,0.523,1
2026-06-13,Dimapur,Nagaland,25.9,93.72,11.94,0,4.94,6.35,5.5,73.7,1,842,0.223,0
2026-06-14,Dimapur,Nagaland,25.9,93.72,12.66,0,5.24,7.16,8.18,167.9,1,2790,0.247,0
2026-06-15,Dimapur,Nagaland,25.9,93.72,9.78,0,3.86,7.33,5.32,83.8,2,2617,0.308,0
2026-06-16,Dimapur,Nagaland,25.9,93.72,48.74,0,12.13,7.14,6.04,119.5,4,1586,0.934,1
2026-06-17,Dimapur,Nagaland,25.9,93.72,25.44,0,7.01,7.06,7.99,109.7,2,1370,0.469,1
2026-06-18,Dimapur,Nagaland,25.9,93.72,4.41,0,3.46,5.41,6.74,27.4,2,991,0.335,0
2026-06-19,Dimapur,Nagaland,25.9,93.72,4.79,0,6.42,5.96,6.88,124.1,4,897,0.481,1
2026-06-20,Dimapur,Nagaland,25.9,93.72,2.51,0,4.12,7.06,5.84,67.7,0,1665,0.23,0
2026-06-21,Dimapur,Nagaland,25.9,93.72,62.05,0,10.14,6.86,5.48,147.7,2,1627,0.861,1
2026-06-22,Dimapur,Nagaland,25.9,93.72,51.44,0,12.67,6.9,5.13,137.3,1,1811,0.947,1
2026-06-23,Dimapur,Nagaland,25.9,93.72,25.85,0,7.54,7.67,5.52,88.8,4,2563,0.614,1
2026-06-24,Dimapur,Nagaland,25.9,93.72,12.05,0,3.7,5.7,7.05,46.5,4,2687,0.471,1
2026-06-25,Dimapur,Nagaland,25.9,93.72,1.09,1,3.26,6.86,6.67,64.7,1,1212,0.228,0
2026-06-26,Dimapur,Nagaland,25.9,93.72,24.96,0,7.64,6.57,8.02,82.0,0,453,0.381,0
2026-06-27,Dimapur,Nagaland,25.9,93.72,6.11,0,6.74,7.0,6.56,94.2,2,758,0.371,0
2026-06-28,Dimapur,Nagaland,25.9,93.72,10.74,0,7.34,7.87,6.91,101.8,3,2842,0.431,0
2026-06-29,Dimapur,Nagaland,25.9,93.72,103.0,0,17.84,6.85,5.89,231.1,8,2965,0.955,1
2026-01-01,Agartala Rural,Tripura,23.83,91.28,5.45,0,5.33,6.56,5.95,92.8,3,2745,0.362,0
2026-01-02,Agartala Rural,Tripura,23.83,91.28,0.36,1,0.66,5.81,8.07,94.0,2,1512,0.246,0
2026-01-03,Agartala Rural,Tripura,23.83,91.28,3.76,0,6.84,7.32,7.04,53.0,1,1316,0.249,0
2026-01-04,Agartala Rural,Tripura,23.83,91.28,1.75,1,4.2,7.34,5.11,80.7,5,904,0.443,0
2026-01-05,Agartala Rural,Tripura,23.83,91.28,6.49,0,1.97,6.74,8.26,81.8,2,2677,0.353,0
2026-01-06,Agartala Rural,Tripura,23.83,91.28,1.95,1,5.15,6.77,5.59,168.8,3,1977,0.316,0
2026-01-07,Agartala Rural,Tripura,23.83,91.28,13.16,0,3.27,6.49,7.3,143.9,0,959,0.289,0
2026-01-08,Agartala Rural,Tripura,23.83,91.28,1.93,1,3.63,6.83,7.93,109.7,2,1871,0.261,0
2026-01-09,Agartala Rural,Tripura,23.83,91.28,0.16,2,7.05,7.69,5.17,71.3,2,391,0.244,0
2026-01-10,Agartala Rural,Tripura,23.83,91.28,0.27,3,5.44,6.81,5.12,108.0,4,839,0.337,0
2026-01-11,Agartala Rural,Tripura,23.83,91.28,1.73,4,5.3,6.92,7.44,57.2,4,2355,0.33,0
2026-01-12,Agartala Rural,Tripura,23.83,91.28,15.14,0,8.06,7.65,6.43,133.1,2,2986,0.483,1
2026-01-13,Agartala Rural,Tripura,23.83,91.28,2.01,0,1.95,7.08,6.96,89.8,1,840,0.234,0
2026-01-14,Agartala Rural,Tripura,23.83,91.28,21.42,0,8.42,7.32,6.36,116.3,2,1898,0.599,1
2026-01-15,Agartala Rural,Tripura,23.83,91.28,1.7,1,4.08,6.84,7.43,41.2,1,1188,0.21,0
2026-01-16,Agartala Rural,Tripura,23.83,91.28,0.33,2,5.4,6.16,4.45,104.4,5,2065,0.331,0
2026-01-17,Agartala Rural,Tripura,23.83,91.28,10.2,0,5.3,6.75,5.29,70.6,4,2168,0.528,1
2026-01-18,Agartala Rural,Tripura,23.83,91.28,13.68,0,6.01,7.89,4.72,75.6,5,1113,0.651,1
2026-01-19,Agartala Rural,Tripura,23.83,91.28,1.9,1,5.35,7.03,6.31,93.6,0,782,0.198,0
2026-01-20,Agartala Rural,Tripura,23.83,91.28,0.88,2,3.93,7.1,8.25,110.6,1,1264,0.125,0
2026-01-21,Agartala Rural,Tripura,23.83,91.28,4.41,0,5.29,6.73,7.29,88.0,1,1772,0.274,0
2026-01-22,Agartala Rural,Tripura,23.83,91.28,18.6,0,7.49,5.43,6.79,121.9,4,1287,0.671,1
2026-01-23,Agartala Rural,Tripura,23.83,91.28,1.95,1,3.47,8.22,7.58,66.3,1,1433,0.305,0
2026-01-24,Agartala Rural,Tripura,23.83,91.28,14.4,0,7.82,6.55,7.88,91.1,1,2841,0.424,0
2026-01-25,Agartala Rural,Tripura,23.83,91.28,22.56,0,10.53,7.7,6.55,138.1,0,2036,0.481,1
2026-01-26,Agartala Rural,Tripura,23.83,91.28,10.91,0,6.99,6.73,7.73,110.9,1,1409,0.328,0
2026-01-27,Agartala Rural,Tripura,23.83,91.28,35.37,0,7.49,6.89,5.86,99.6,3,681,0.691,1
2026-01-28,Agartala Rural,Tripura,23.83,91.28,4.66,0,3.23,6.91,5.7,82.1,2,2278,0.296,0
2026-01-29,Agartala Rural,Tripura,23.83,91.28,6.54,0,4.57,6.71,9.19,29.4,1,1286,0.277,0
2026-01-30,Agartala Rural,Tripura,23.83,91.28,3.58,0,4.25,7.11,7.88,100.6,3,2204,0.338,0
2026-01-31,Agartala Rural,Tripura,23.83,91.28,6.31,0,2.21,6.53,4.9,80.5,3,1617,0.382,0
2026-02-01,Agartala Rural,Tripura,23.83,91.28,8.04,0,3.17,6.7,6.65,35.3,2,1388,0.352,0
2026-02-02,Agartala Rural,Tripura,23.83,91.28,3.42,0,6.06,7.8,5.32,67.1,5,2655,0.496,1
2026-02-03,Agartala Rural,Tripura,23.83,91.28,4.86,0,5.96,7.29,6.32,140.1,1,601,0.371,0
2026-02-04,Agartala Rural,Tripura,23.83,91.28,14.01,0,7.16,6.34,6.23,124.9,2,1332,0.447,0
2026-02-05,Agartala Rural,Tripura,23.83,91.28,1.56,1,2.18,6.82,7.72,106.3,0,533,0.202,0
2026-02-06,Agartala Rural,Tripura,23.83,91.28,4.48,0,3.13,7.8,7.48,47.6,3,1951,0.343,0
2026-02-07,Agartala Rural,Tripura,23.83,91.28,16.23,0,8.96,6.08,5.35,116.5,2,792,0.538,1
2026-02-08,Agartala Rural,Tripura,23.83,91.28,7.58,0,3.39,7.48,7.42,109.3,2,2357,0.336,0
2026-02-09,Agartala Rural,Tripura,23.83,91.28,1.02,1,9.48,6.56,6.33,120.3,2,2221,0.321,0
2026-02-10,Agartala Rural,Tripura,23.83,91.28,0.66,2,7.25,8.01,5.26,151.8,2,1357,0.334,0
2026-02-11,Agartala Rural,Tripura,23.83,91.28,25.71,0,5.99,7.51,8.98,77.7,3,2539,0.664,1
2026-02-12,Agartala Rural,Tripura,23.83,91.28,4.41,0,5.63,6.83,6.06,110.4,0,2993,0.248,0
2026-02-13,Agartala Rural,Tripura,23.83,91.28,15.59,0,3.98,6.46,7.19,126.6,3,607,0.487,1
2026-02-14,Agartala Rural,Tripura,23.83,91.28,2.3,0,5.52,7.06,7.64,127.6,2,796,0.375,0
2026-02-15,Agartala Rural,Tripura,23.83,91.28,17.27,0,4.94,6.31,8.04,126.0,2,1224,0.432,0
2026-02-16,Agartala Rural,Tripura,23.83,91.28,10.78,0,2.24,7.87,7.02,45.7,2,726,0.445,0
2026-02-17,Agartala Rural,Tripura,23.83,91.28,14.58,0,6.3,8.11,7.15,132.3,5,1662,0.584,1
2026-02-18,Agartala Rural,Tripura,23.83,91.28,1.04,1,4.49,7.64,7.45,100.7,3,1162,0.256,0
2026-02-19,Agartala Rural,Tripura,23.83,91.28,4.53,0,3.75,6.63,7.46,80.0,0,338,0.211,0
2026-02-20,Agartala Rural,Tripura,23.83,91.28,0.3,1,4.23,7.37,6.45,25.5,1,1987,0.252,0
2026-02-21,Agartala Rural,Tripura,23.83,91.28,6.01,0,3.81,6.96,6.72,121.6,2,406,0.294,0
2026-02-22,Agartala Rural,Tripura,23.83,91.28,0.45,1,5.3,7.2,7.18,97.7,0,2770,0.119,0
2026-02-23,Agartala Rural,Tripura,23.83,91.28,3.1,0,3.12,7.1,5.16,67.4,0,1789,0.197,0
2026-02-24,Agartala Rural,Tripura,23.83,91.28,5.32,0,2.65,5.92,7.24,81.6,1,922,0.237,0
2026-02-25,Agartala Rural,Tripura,23.83,91.28,3.86,0,6.24,8.2,6.85,70.3,4,1990,0.403,0
2026-02-26,Agartala Rural,Tripura,23.83,91.28,3.72,0,5.92,6.74,7.25,116.9,3,556,0.309,0
2026-02-27,Agartala Rural,Tripura,23.83,91.28,38.88,0,7.06,6.13,4.36,50.6,0,2342,0.661,1
2026-02-28,Agartala Rural,Tripura,23.83,91.28,4.99,0,4.64,6.92,7.91,47.7,2,1922,0.242,0
2026-03-01,Agartala Rural,Tripura,23.83,91.28,1.28,1,4.11,7.29,6.67,114.6,0,866,0.196,0
2026-03-02,Agartala Rural,Tripura,23.83,91.28,1.16,2,7.26,7.07,7.1,88.2,1,940,0.249,0
2026-03-03,Agartala Rural,Tripura,23.83,91.28,0.88,3,6.64,6.44,7.31,95.7,3,2156,0.196,0
2026-03-04,Agartala Rural,Tripura,23.83,91.28,2.97,0,7.38,6.74,7.31,112.9,2,1651,0.354,0
2026-03-05,Agartala Rural,Tripura,23.83,91.28,4.52,0,4.89,6.19,7.39,80.7,2,2665,0.289,0
2026-03-06,Agartala Rural,Tripura,23.83,91.28,2.91,0,3.24,7.17,7.6,102.5,2,2818,0.241,0
2026-03-07,Agartala Rural,Tripura,23.83,91.28,8.8,0,6.8,7.11,7.59,67.3,4,2560,0.476,1
2026-03-08,Agartala Rural,Tripura,23.83,91.28,11.87,0,3.47,7.09,8.79,31.6,3,2749,0.389,0
2026-03-09,Agartala Rural,Tripura,23.83,91.28,20.16,0,8.95,6.44,6.59,163.5,0,1937,0.488,1
2026-03-10,Agartala Rural,Tripura,23.83,91.28,4.45,0,0.5,7.26,6.11,56.6,7,749,0.584,1
2026-03-11,Agartala Rural,Tripura,23.83,91.28,13.25,0,6.18,7.03,6.3,49.9,5,1970,0.494,1
2026-03-12,Agartala Rural,Tripura,23.83,91.28,1.01,1,3.96,7.33,7.89,132.2,2,2883,0.313,0
2026-03-13,Agartala Rural,Tripura,23.83,91.28,8.7,0,5.37,6.45,6.57,108.1,3,1510,0.39,0
2026-03-14,Agartala Rural,Tripura,23.83,91.28,16.58,0,6.33,7.21,6.13,94.5,3,334,0.409,0
2026-03-15,Agartala Rural,Tripura,23.83,91.28,10.88,0,4.67,7.34,7.65,25.9,5,1961,0.446,0
2026-03-16,Agartala Rural,Tripura,23.83,91.28,20.68,0,5.06,7.6,6.94,39.2,2,367,0.5,1
2026-03-17,Agartala Rural,Tripura,23.83,91.28,3.19,0,5.35,7.15,5.88,80.0,1,2908,0.242,0
2026-03-18,Agartala Rural,Tripura,23.83,91.28,0.8,1,2.1,6.06,5.22,78.3,4,1664,0.3,0
2026-03-19,Agartala Rural,Tripura,23.83,91.28,4.48,0,4.61,6.82,6.44,102.0,1,1234,0.292,0
2026-03-20,Agartala Rural,Tripura,23.83,91.28,9.12,0,4.03,7.14,6.57,109.7,1,472,0.253,0
2026-03-21,Agartala Rural,Tripura,23.83,91.28,1.53,1,2.5,6.9,5.67,103.1,2,1577,0.257,0
2026-03-22,Agartala Rural,Tripura,23.83,91.28,0.25,2,3.89,6.91,7.32,104.5,1,1819,0.26,0
2026-03-23,Agartala Rural,Tripura,23.83,91.28,9.09,0,6.32,6.77,6.19,111.5,3,2113,0.525,1
2026-03-24,Agartala Rural,Tripura,23.83,91.28,24.34,0,7.17,7.82,7.2,113.3,3,567,0.607,1
2026-03-25,Agartala Rural,Tripura,23.83,91.28,10.3,0,6.04,6.58,8.83,94.7,2,1484,0.38,0
2026-03-26,Agartala Rural,Tripura,23.83,91.28,6.68,0,6.58,8.3,5.39,78.0,1,522,0.362,0
2026-03-27,Agartala Rural,Tripura,23.83,91.28,3.45,0,5.49,6.9,5.34,59.9,8,2537,0.628,1
2026-03-28,Agartala Rural,Tripura,23.83,91.28,1.34,1,4.59,5.75,7.0,43.5,1,2228,0.262,0
2026-03-29,Agartala Rural,Tripura,23.83,91.28,7.36,0,7.18,7.06,6.8,104.3,1,2164,0.259,0
2026-03-30,Agartala Rural,Tripura,23.83,91.28,2.32,0,3.25,5.35,6.99,50.7,2,1100,0.3,0
2026-03-31,Agartala Rural,Tripura,23.83,91.28,23.42,0,4.25,7.45,5.75,37.5,0,2194,0.449,0
2026-04-01,Agartala Rural,Tripura,23.83,91.28,16.92,0,8.2,7.68,6.62,102.0,1,1868,0.516,1
2026-04-02,Agartala Rural,Tripura,23.83,91.28,13.75,0,7.48,6.64,5.58,107.8,3,2142,0.561,1
2026-04-03,Agartala Rural,Tripura,23.83,91.28,32.7,0,5.54,8.22,8.91,91.4,0,1706,0.589,1
2026-04-04,Agartala Rural,Tripura,23.83,91.28,5.01,0,4.35,6.0,6.22,72.7,1,438,0.328,0
2026-04-05,Agartala Rural,Tripura,23.83,91.28,27.69,0,7.4,7.13,7.85,129.5,4,2668,0.642,1
2026-04-06,Agartala Rural,Tripura,23.83,91.28,1.48,1,6.7,7.36,7.89,67.1,2,2715,0.305,0
2026-04-07,Agartala Rural,Tripura,23.83,91.28,5.35,0,1.2,6.61,7.41,82.5,1,1045,0.17,0
2026-04-08,Agartala Rural,Tripura,23.83,91.28,1.88,1,1.14,5.32,6.31,25.4,2,2113,0.24,0
2026-04-09,Agartala Rural,Tripura,23.83,91.28,9.11,0,2.22,6.35,5.24,88.1,1,577,0.298,0
2026-04-10,Agartala Rural,Tripura,23.83,91.28,7.08,0,5.6,7.36,5.76,85.1,2,362,0.346,0
2026-04-11,Agartala Rural,Tripura,23.83,91.28,4.2,0,2.46,7.38,6.44,74.5,3,1380,0.33,0
2026-04-12,Agartala Rural,Tripura,23.83,91.28,3.17,0,4.74,6.12,6.73,105.1,1,2035,0.293,0
2026-04-13,Agartala Rural,Tripura,23.83,91.28,5.5,0,5.21,6.78,8.27,78.4,4,2746,0.378,0
2026-04-14,Agartala Rural,Tripura,23.83,91.28,5.38,0,4.98,6.15,6.25,80.8,4,2730,0.491,1
2026-04-15,Agartala Rural,Tripura,23.83,91.28,2.42,0,8.19,8.38,4.82,145.1,1,847,0.36,0
2026-04-16,Agartala Rural,Tripura,23.83,91.28,3.99,0,2.36,6.28,6.05,98.5,4,2802,0.449,0
2026-04-17,Agartala Rural,Tripura,23.83,91.28,0.4,1,4.35,7.59,4.01,78.7,1,1552,0.215,0
2026-04-18,Agartala Rural,Tripura,23.83,91.28,9.5,0,4.51,7.44,6.05,68.9,1,1446,0.344,0
2026-04-19,Agartala Rural,Tripura,23.83,91.28,36.93,0,6.25,7.59,5.57,79.0,1,2644,0.547,1
2026-04-20,Agartala Rural,Tripura,23.83,91.28,4.51,0,7.12,6.96,5.68,92.5,1,354,0.361,0
2026-04-21,Agartala Rural,Tripura,23.83,91.28,5.65,0,5.12,7.7,6.72,30.2,1,2551,0.229,0
2026-04-22,Agartala Rural,Tripura,23.83,91.28,1.65,1,6.41,6.28,8.3,89.1,2,2664,0.339,0
2026-04-23,Agartala Rural,Tripura,23.83,91.28,14.77,0,3.26,8.03,6.56,68.8,0,2677,0.26,0
2026-04-24,Agartala Rural,Tripura,23.83,91.28,6.66,0,5.56,6.01,4.67,99.5,1,1592,0.237,0
2026-04-25,Agartala Rural,Tripura,23.83,91.28,7.44,0,6.94,7.83,6.45,139.7,0,1406,0.344,0
2026-04-26,Agartala Rural,Tripura,23.83,91.28,12.06,0,5.83,7.48,5.14,89.7,2,1214,0.431,0
2026-04-27,Agartala Rural,Tripura,23.83,91.28,5.61,0,3.74,6.37,6.69,53.3,0,2590,0.289,0
2026-04-28,Agartala Rural,Tripura,23.83,91.28,2.45,0,3.5,7.39,5.63,79.8,3,411,0.329,0
2026-04-29,Agartala Rural,Tripura,23.83,91.28,5.13,0,5.84,7.36,5.95,160.6,2,2204,0.368,0
2026-04-30,Agartala Rural,Tripura,23.83,91.28,8.38,0,6.89,7.24,5.26,124.7,2,1553,0.398,0
2026-05-01,Agartala Rural,Tripura,23.83,91.28,2.71,0,5.58,5.88,5.9,86.5,1,765,0.317,0
2026-05-02,Agartala Rural,Tripura,23.83,91.28,2.25,0,2.03,7.15,7.81,71.8,2,1366,0.281,0
2026-05-03,Agartala Rural,Tripura,23.83,91.28,11.37,0,3.78,6.82,5.78,83.5,2,1903,0.356,0
2026-05-04,Agartala Rural,Tripura,23.83,91.28,14.97,0,2.56,7.83,7.28,91.3,2,1023,0.361,0
2026-05-05,Agartala Rural,Tripura,23.83,91.28,3.96,0,6.37,6.45,6.85,87.5,0,1465,0.179,0
2026-05-06,Agartala Rural,Tripura,23.83,91.28,8.18,0,8.22,6.48,6.34,116.9,0,660,0.296,0
2026-05-07,Agartala Rural,Tripura,23.83,91.28,9.58,0,5.48,7.74,5.28,72.9,2,2582,0.404,0
2026-05-08,Agartala Rural,Tripura,23.83,91.28,0.05,1,4.32,7.04,5.96,64.8,2,1658,0.298,0
2026-05-09,Agartala Rural,Tripura,23.83,91.28,0.23,2,3.61,6.86,6.69,65.4,3,1120,0.194,0
2026-05-10,Agartala Rural,Tripura,23.83,91.28,4.54,0,8.16,6.48,5.19,126.0,3,2581,0.416,0
2026-05-11,Agartala Rural,Tripura,23.83,91.28,20.66,0,5.84,7.96,7.31,105.9,1,935,0.441,0
2026-05-12,Agartala Rural,Tripura,23.83,91.28,5.89,0,5.26,6.87,9.52,110.5,1,828,0.229,0
2026-05-13,Agartala Rural,Tripura,23.83,91.28,9.53,0,3.89,7.39,6.24,20.4,2,2209,0.365,0
2026-05-14,Agartala Rural,Tripura,23.83,91.28,7.62,0,0.5,6.59,5.36,28.2,2,2091,0.302,0
2026-05-15,Agartala Rural,Tripura,23.83,91.28,2.86,0,5.54,7.14,4.99,82.1,2,458,0.298,0
2026-05-16,Agartala Rural,Tripura,23.83,91.28,0.7,1,3.9,6.08,6.61,110.7,2,1896,0.251,0
2026-05-17,Agartala Rural,Tripura,23.83,91.28,5.87,0,5.65,5.52,5.71,129.8,1,511,0.314,0
2026-05-18,Agartala Rural,Tripura,23.83,91.28,8.78,0,5.98,6.15,6.77,119.9,2,2797,0.408,0
2026-05-19,Agartala Rural,Tripura,23.83,91.28,24.57,0,7.74,7.68,4.97,114.0,2,2298,0.561,1
2026-05-20,Agartala Rural,Tripura,23.83,91.28,1.27,1,5.26,6.84,7.09,95.9,2,2966,0.26,0
2026-05-21,Agartala Rural,Tripura,23.83,91.28,0.46,2,6.23,7.01,6.07,57.8,3,737,0.346,0
2026-05-22,Agartala Rural,Tripura,23.83,91.28,0.54,3,5.9,7.56,6.58,125.4,2,1393,0.266,0
2026-05-23,Agartala Rural,Tripura,23.83,91.28,15.15,0,2.5,7.5,8.52,50.6,4,1113,0.471,1
2026-05-24,Agartala Rural,Tripura,23.83,91.28,1.17,1,5.15,7.89,8.84,133.1,1,1229,0.273,0
2026-05-25,Agartala Rural,Tripura,23.83,91.28,1.51,2,3.96,6.57,7.41,73.5,0,2484,0.171,0
2026-05-26,Agartala Rural,Tripura,23.83,91.28,29.3,0,7.49,7.16,4.96,150.1,2,1921,0.636,1
2026-05-27,Agartala Rural,Tripura,23.83,91.28,4.53,0,5.48,6.8,6.9,72.2,1,2493,0.228,0
2026-05-28,Agartala Rural,Tripura,23.83,91.28,8.05,0,7.44,6.84,7.98,122.5,3,663,0.442,0
2026-05-29,Agartala Rural,Tripura,23.83,91.28,2.57,0,5.99,6.61,5.43,79.4,3,1626,0.381,0
2026-05-30,Agartala Rural,Tripura,23.83,91.28,13.58,0,5.48,7.59,7.04,92.7,1,2478,0.356,0
2026-05-31,Agartala Rural,Tripura,23.83,91.28,0.83,1,5.16,7.87,5.38,65.7,3,1919,0.261,0
2026-06-01,Agartala Rural,Tripura,23.83,91.28,5.38,0,0.74,7.44,7.65,16.6,3,1603,0.429,0
2026-06-02,Agartala Rural,Tripura,23.83,91.28,15.66,0,6.53,7.99,7.18,69.2,2,2487,0.45,1
2026-06-03,Agartala Rural,Tripura,23.83,91.28,5.43,0,6.54,6.39,7.15,61.2,3,2546,0.488,1
2026-06-04,Agartala Rural,Tripura,23.83,91.28,74.25,0,12.17,8.12,5.02,148.5,4,1713,0.941,1
2026-06-05,Agartala Rural,Tripura,23.83,91.28,3.19,0,2.42,8.41,7.64,41.7,1,1336,0.282,0
2026-06-06,Agartala Rural,Tripura,23.83,91.28,19.8,0,7.96,7.29,7.55,134.1,1,2584,0.525,1
2026-06-07,Agartala Rural,Tripura,23.83,91.28,16.84,0,6.1,6.74,7.2,79.9,5,1948,0.575,1
2026-06-08,Agartala Rural,Tripura,23.83,91.28,2.52,0,4.27,5.83,6.79,37.8,2,1461,0.325,0
2026-06-09,Agartala Rural,Tripura,23.83,91.28,0.79,1,6.14,5.84,6.04,127.7,3,853,0.364,0
2026-06-10,Agartala Rural,Tripura,23.83,91.28,2.78,0,6.76,6.85,7.77,132.4,2,1399,0.272,0
2026-06-11,Agartala Rural,Tripura,23.83,91.28,43.39,0,6.98,6.22,6.06,88.3,2,1386,0.686,1
2026-06-12,Agartala Rural,Tripura,23.83,91.28,29.89,0,7.83,5.84,5.64,164.8,2,1565,0.598,1
2026-06-13,Agartala Rural,Tripura,23.83,91.28,69.58,0,9.41,7.28,7.81,130.7,3,2287,0.872,1
2026-06-14,Agartala Rural,Tripura,23.83,91.28,18.69,0,1.99,7.08,4.89,60.7,2,1412,0.359,0
2026-06-15,Agartala Rural,Tripura,23.83,91.28,63.05,0,12.85,6.21,5.09,106.7,4,1304,0.967,1
2026-06-16,Agartala Rural,Tripura,23.83,91.28,53.76,0,8.92,7.3,5.73,79.5,0,365,0.833,1
2026-06-17,Agartala Rural,Tripura,23.83,91.28,7.25,0,2.41,7.21,7.58,57.6,1,2680,0.309,0
2026-06-18,Agartala Rural,Tripura,23.83,91.28,25.34,0,8.99,8.07,8.27,127.6,2,629,0.739,1
2026-06-19,Agartala Rural,Tripura,23.83,91.28,13.55,0,6.14,5.89,5.87,62.9,1,1169,0.409,0
2026-06-20,Agartala Rural,Tripura,23.83,91.28,19.36,0,6.17,7.14,8.32,107.9,2,1623,0.511,1
2026-06-21,Agartala Rural,Tripura,23.83,91.28,10.51,0,6.56,7.08,7.05,122.9,1,2039,0.385,0
2026-06-22,Agartala Rural,Tripura,23.83,91.28,31.47,0,9.07,6.4,8.1,105.4,1,2136,0.564,1
2026-06-23,Agartala Rural,Tripura,23.83,91.28,9.79,0,4.27,7.3,6.97,23.9,3,2379,0.333,0
2026-06-24,Agartala Rural,Tripura,23.83,91.28,0.09,1,3.93,5.99,5.75,86.5,3,2496,0.306,0
2026-06-25,Agartala Rural,Tripura,23.83,91.28,25.74,0,6.19,7.55,9.48,85.7,1,1440,0.519,1
2026-06-26,Agartala Rural,Tripura,23.83,91.28,2.31,0,2.86,8.08,6.99,96.0,0,1113,0.224,0
2026-06-27,Agartala Rural,Tripura,23.83,91.28,6.62,0,5.15,7.41,6.5,150.0,2,2342,0.286,0
2026-06-28,Agartala Rural,Tripura,23.83,91.28,1.38,1,6.95,7.15,7.64,54.1,4,913,0.306,0
2026-06-29,Agartala Rural,Tripura,23.83,91.28,68.51,0,9.83,7.73,7.74,123.6,2,2066,0.87,1
2026-01-01,Aizawl Rural,Mizoram,23.73,92.72,2.9,0,6.43,6.95,7.32,69.1,3,2507,0.332,0
2026-01-02,Aizawl Rural,Mizoram,23.73,92.72,7.3,0,7.27,6.77,6.62,151.9,2,2422,0.288,0
2026-01-03,Aizawl Rural,Mizoram,23.73,92.72,4.03,0,5.95,7.9,7.62,58.6,2,2294,0.376,0
2026-01-04,Aizawl Rural,Mizoram,23.73,92.72,0.23,1,3.63,7.56,8.43,63.5,2,2638,0.24,0
2026-01-05,Aizawl Rural,Mizoram,23.73,92.72,4.4,0,6.38,7.09,5.51,89.3,2,2470,0.321,0
2026-01-06,Aizawl Rural,Mizoram,23.73,92.72,15.37,0,4.49,7.6,6.78,105.3,1,1162,0.409,0
2026-01-07,Aizawl Rural,Mizoram,23.73,92.72,8.65,0,6.73,7.26,6.12,151.9,3,2955,0.397,0
2026-01-08,Aizawl Rural,Mizoram,23.73,92.72,16.51,0,9.46,7.41,4.58,189.8,2,2671,0.627,1
2026-01-09,Aizawl Rural,Mizoram,23.73,92.72,9.31,0,7.05,6.95,4.41,92.7,2,1495,0.371,0
2026-01-10,Aizawl Rural,Mizoram,23.73,92.72,7.65,0,3.77,7.19,5.37,137.6,0,2435,0.229,0
2026-01-11,Aizawl Rural,Mizoram,23.73,92.72,33.0,0,9.16,6.6,5.81,122.9,1,1119,0.618,1
2026-01-12,Aizawl Rural,Mizoram,23.73,92.72,0.61,1,3.38,6.88,7.78,122.0,3,1626,0.301,0
2026-01-13,Aizawl Rural,Mizoram,23.73,92.72,12.31,0,4.86,6.86,6.84,46.0,2,387,0.33,0
2026-01-14,Aizawl Rural,Mizoram,23.73,92.72,20.76,0,4.89,6.05,6.95,77.0,1,616,0.403,0
2026-01-15,Aizawl Rural,Mizoram,23.73,92.72,6.38,0,5.49,7.11,4.86,135.6,2,1996,0.384,0
2026-01-16,Aizawl Rural,Mizoram,23.73,92.72,5.26,0,4.48,6.97,8.27,91.2,2,993,0.252,0
2026-01-17,Aizawl Rural,Mizoram,23.73,92.72,2.82,0,3.48,7.89,7.13,95.5,2,2797,0.343,0
2026-01-18,Aizawl Rural,Mizoram,23.73,92.72,7.23,0,3.01,7.06,5.95,100.5,1,2964,0.256,0
2026-01-19,Aizawl Rural,Mizoram,23.73,92.72,7.11,0,3.0,6.48,9.1,69.0,0,2923,0.239,0
2026-01-20,Aizawl Rural,Mizoram,23.73,92.72,0.49,1,4.74,6.31,6.64,171.3,2,1639,0.294,0
2026-01-21,Aizawl Rural,Mizoram,23.73,92.72,31.14,0,7.02,7.11,6.76,98.7,3,2774,0.651,1
2026-01-22,Aizawl Rural,Mizoram,23.73,92.72,11.19,0,1.47,6.51,5.08,51.6,1,1944,0.314,0
2026-01-23,Aizawl Rural,Mizoram,23.73,92.72,0.55,1,0.5,7.13,6.92,58.0,3,1544,0.309,0
2026-01-24,Aizawl Rural,Mizoram,23.73,92.72,14.65,0,3.41,7.23,6.28,132.2,1,2563,0.361,0
2026-01-25,Aizawl Rural,Mizoram,23.73,92.72,14.57,0,0.77,7.18,6.01,72.3,1,2997,0.304,0
